"destination","origin","iso_d","iso_o","col","csl","cnl","prox1","lp1","prox2","lp2","cl","cle","contig","comlang_off","comlang_ethno","dist","distcap","distw","distwces","shared_hist","area_d","pop_d","area_o","pop_o","GDP_o","GDP_d","GDP_percapita_o","GDP_percapita_d","m_stock","m_flow_sd_drop_neg","m_flow_sd_rev_neg","m_flow_mig_rate","m_flow_da_min_open","m_flow_da_min_closed","m_flow_da_pb_closed","CS_wvs","CS_euc_wvs","CS_foursquare","CS_euc_foursquare","CS_symm","CS_nonsymm_food_o","CS_nonsymm_food_d","origin_Argentina","origin_Australia","origin_Brazil","origin_Chile","origin_France","origin_Great.Britain","origin_Indonesia","origin_Japan","origin_Malaysia","origin_Mexico","origin_Russia","origin_Singapore","origin_South.Korea","origin_Spain","origin_Turkey","origin_United.States","destination_Argentina","destination_Australia","destination_Brazil","destination_Chile","destination_France","destination_Great.Britain","destination_Indonesia","destination_Japan","destination_Malaysia","destination_Mexico","destination_Russia","destination_Singapore","destination_South.Korea","destination_Spain","destination_Turkey","destination_United.States","log10_m_flow_da_pb_closed","log10_m_stock","log10_pop_o","log10_pop_d","log10_area_o","log10_area_d","log10_GDP_o","log10_GDP_d","log10_GDP_percapita_o","log10_GDP_percapita_d","log10_distwces","log10_distcap"
"Spain","Turkey","ESP","TUR",0,0.0573492012917995,0,0,0,0.10965658724308,0.9825319647789,0.128493651747704,0.129382938146591,0,0,0,2740.029,3087.75,2966.328,2888.477,0,505954,46736782,780576,83429607,1261946143648.6,1572012697558.03,11935.38787,28087.89792,4113,1388,1388,814,1044,705,2791,-0.981317516293952,0.332985926295651,0.0212717814905759,0.547604722353997,0.0636541377439149,-0.208541322477479,-0.490059122831886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.44575983648863,3.61415870950918,7.92132019781931,7.66965880630706,5.89241519410408,5.70411103372855,12.1010408208231,12.1964560496278,4.0768365370473,4.44851923810137,3.46066891374593,3.48964213038919
"Spain","United States","ESP","USA",0,0.377876162528992,0.133500009775162,0.212500005960464,1.6539865732193,0.110946655273438,0.994091093540192,0.246149629354477,0.246929258108139,0,0,1,5770.264,6092.003,7437.157,7176.146,1,505954,46736782,9529106,329064917,18349108235210.1,1572012697558.03,60698.0113,28087.89792,48226,14822,23874,8666,72147,12130,42698,0.998292887282059,0.971722964839621,0.409055904092909,0.581769490404522,-0.224244081885068,-0.461272459561518,-0.138415228687906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.63040753288671,4.68328124181057,8.51728158279426,7.66965880630706,6.97905215798575,5.70411103372855,13.2636149624334,12.1964560496278,4.78317446215294,4.44851923810137,3.85589126592641,3.78476010853189
"Turkey","Argentina","TUR","ARG",0,0.0015999999595806,0,0,0,0.10965658724308,0.9825319647789,0.128493651747704,0.129382938146591,0,0,0,12268.67,12502.27,12474.38,12462.04,0,780576,83429607,2766889,44780675,437813398163.19,1261946143648.6,12716.2242,11935.38787,190,53,53,29,63,343,460,0.0832160543605939,0.748877567483017,-0.587302684249495,0.503843854015021,-0.0986834950466766,-0.724250234312797,-0.191948440031198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.66275783168157,2.27875360095283,7.65109063561563,7.92132019781931,6.44199173678662,5.89241519410408,11.641289047911,12.1010408208231,4.10435817636482,4.0768365370473,4.09558914089655,4.09698887372563
"Turkey","Australia","TUR","AUS",0,0.165150538086891,9.99999974737875e-05,0,0,0.0668753162026405,0.599208295345306,0.0784554779529572,0.0789977610111237,0,0,0,14960.31,14512.6,14180.88,14112.3,0,780576,83429607,7686848,25203200,1450499018770.09,1261946143648.6,58868.48063,11935.38787,3985,1147,1147,593,1272,8551,14358,-0.941351627695273,0.122050102698691,0.74622335485304,0.78929851320605,-0.277765373482016,-0.851730279022305,0.27052948394405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.15709394899708,3.60042832573213,7.40145568578599,7.92132019781931,6.88574829339997,5.89241519410408,12.1615174393483,12.1010408208231,4.76988282700425,4.0768365370473,4.14959780014033,4.16174522529089
"Turkey","Brazil","TUR","BRA",0,0.00039999998989515,0,0,0,0.0899259746074677,0.805744051933289,0.105373665690422,0.10610294342041,0,0,0,10590.76,10374.6,10224.84,10152.14,0,780576,83429607,8511920,211049519,2364445788869.69,1261946143648.6,8592.210218,11935.38787,466,134,134,70,143,132,318,0.701228453562005,0.822158259765144,-0.932311292720233,0.308687169565939,-0.0317225016417906,-0.714662988803452,-0.538258816177536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.50242711998443,2.66838591669,8.32438436669709,7.92132019781931,6.93002753321674,5.89241519410408,12.3737293611238,12.1010408208231,3.93410489398404,4.0768365370473,4.00655759813395,4.01597136117771
"Turkey","Chile","TUR","CHL",0,0,0,0,0,0.10965658724308,0.9825319647789,0.128493651747704,0.129382938146591,0,0,0,13118.55,13383.32,13298.76,13284.23,0,780576,83429607,756945,18952035,285037020831.58,1261946143648.6,13761.37447,11935.38787,59,16,16,10,1766,1830,1615,-0.22352127333953,0.748028264985366,-0.801185375929871,0.430715931435438,-0.0781461498407889,-0.769620776576831,-0.39933375224683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.20817252666712,1.77085201164214,7.27765584975633,7.92132019781931,5.8790643245935,5.89241519410408,11.4549012701794,12.1010408208231,4.13866181289117,4.0768365370473,4.12333638626285,4.12656386222286
"Turkey","France","TUR","FRA",0,0.0740615651011467,9.99999974737875e-05,0,0,0.112122938036919,1.0046306848526,0.131470531225204,0.132379740476608,0,0,0,2255.81,2600.656,2477.965,2413.325,0,780576,83429607,547026,65129731,2971919320115.83,1261946143648.6,38832.0242,11935.38787,21691,6244,6244,3224,6834,7754,47816,-0.967938057614363,0.354009262162055,-0.120331367519237,0.51860358505273,0.136340940208606,-0.307114220008413,-0.153431976758081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.67957324282562,4.33627957435033,7.81377928444682,7.92132019781931,5.73800796872499,5.89241519410408,12.4730370152823,12.1010408208231,4.58919002963895,4.0768365370473,3.38261581183925,3.41508290998824
"Turkey","Great Britain","TUR","GBR",0,0.173290193080902,0,0,0,0.0668753162026405,0.599208295345306,0.0783633142709732,0.0789056494832039,0,0,0,2501.886,2838.027,2915.583,2874.079,0,780576,83429607,244110,67530161,2913556871434.81,1261946143648.6,47491.59456,11935.38787,25681,7393,7393,3817,9910,11253,24702,-0.916249652532209,0.115053420091413,0.263117405792109,0.552786404500042,-0.167326356615356,-0.758728543461192,-0.177172871096998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.39273211738113,4.40961193084644,7.82949778513153,7.92132019781931,5.38758557071528,5.89241519410408,12.464423499759,12.1010408208231,4.67661675153576,4.0768365370473,3.45849870144349,3.45301652286749
"Turkey","Indonesia","TUR","IDN",0,0,0,0,0,0.0622272603213787,0.557561337947845,0.0729168057441711,0.073421448469162,0,0,0,9452.761,9102.793,9213.941,9163.361,0,780576,83429607,1933658,270625567,1204457195676.25,1261946143648.6,3892.421662,11935.38787,243,69,69,37,74,324,374,0.920631167766712,0.781575641569303,0.130998351499644,0.495855137708058,0.204892017592215,-0.482020910944911,-0.414702301319316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.57287160220048,2.38560627359831,8.43236882360862,7.92132019781931,6.28637966424184,5.89241519410408,12.0807913705345,12.1010408208231,3.59021988081537,4.0768365370473,3.96205479637836,3.9591746668683
"Turkey","Japan","TUR","JPN",0,0.0203999988734722,0,0,0,0.0818630009889603,0.73349916934967,0.0959256142377853,0.0965895056724548,0,0,0,8958.844,8777.496,8718.032,8707.608,0,780576,83429607,377801,126860299,6187013947904.92,1261946143648.6,36043.7844,11935.38787,2716,781,781,405,828,1040,1287,-0.957443930482534,0.189048625159744,0.761243230486711,0.778512745798805,0.205869569177163,-0.328613690772019,-0.396387699544985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.10957854690439,3.43392976560846,8.10332573066145,7.92132019781931,5.57726310311971,5.89241519410408,12.7914810950876,12.1010408208231,4.55683038324356,4.0768365370473,3.93989886969509,3.94337064022473
"Turkey","Malaysia","TUR","MYS",0,0.0459000021219254,0,0,0,0.077625647187233,0.695532143115997,0.0909603610634804,0.0915898829698563,0,0,0,8344.665,7997.892,8232.465,8195.544,0,780576,83429607,329758,31949789,398946603155.68,1261946143648.6,11114.54271,11935.38787,357,103,103,54,108,202,226,0.730125991222493,0.830508729439325,-0.0549408160116321,0.314005659429965,-0.217554774117518,-0.855059900778265,0.344397474184722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3541084391474,2.55266821611219,7.50446799437429,7.92132019781931,5.51819534042374,5.89241519410408,11.6009147716098,12.1010408208231,4.04589159905399,4.0768365370473,3.91357778626002,3.90297553531629
"Turkey","Mexico","TUR","MEX",0,0.008500000461936,0,0,0,0.10965658724308,0.9825319647789,0.128493651747704,0.129382938146591,0,0,0,11437.28,11765.04,11613.61,11599.86,0,780576,83429607,1967210,127575529,1309881765941.94,1261946143648.6,10013.72425,11935.38787,207,58,58,32,1,83,153,0.34022736717418,0.687905285249752,-0.895993584389005,0.343773948695532,-0.120282199185003,-0.670765285470829,-0.244614986297238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1846914308176,2.31597034545692,8.10576737783754,7.92132019781931,6.29385072340338,5.89241519410408,12.1172320966356,12.1010408208231,4.00059562797039,4.0768365370473,4.06445274771016,4.07059340807385
"Turkey","Russia","TUR","RUS",0,0.0188109986484051,0,0,0,0.112692065536976,1.00973010063171,0.132050573825836,0.132964476943016,0,0,0,1757.71,1796.546,2422.068,2099.337,0,780576,83429607,17075400,145872260,1779170276409.99,1261946143648.6,9958.469727,11935.38787,26968,7763,7770,4008,7889,590,5153,0.366843104639474,0.75758572178881,0.941741911594837,0.835436878105451,0.37231639676097,0.110268120951542,-0.526088062750748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.71206014246107,4.43084873951292,8.16397271153462,7.92132019781931,7.23237088604365,5.89241519410408,12.2502175144507,12.1010408208231,3.998192607482,4.0768365370473,3.32208216011296,3.25443834165779
"Turkey","Singapore","TUR","SGP",0,0.120699994266033,0,0,0,0.0702636763453484,0.62956827878952,0.0823337361216545,0.0829035490751266,0,0,0,8660.153,8313.423,8384.91,8369.075,0,780576,83429607,646,5804343,338646194792.89,1261946143648.6,61386.23615,11935.38787,267,76,76,41,69,134,153,0.330140292796243,0.781934567608042,-0.180651520328333,0.39940835681422,-0.290048005749473,-0.861581015533151,0.123145848359088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1846914308176,2.42651126136458,6.76375306858407,7.92132019781931,2.81023251799508,5.89241519410408,11.5297462000081,12.1010408208231,4.78807100576346,4.0768365370473,3.92267745983372,3.91977987864843
"Turkey","South Korea","TUR","KOR",0,0,0,0,0,0,0,0,0,0,0,0,7967.701,7759.101,7937.728,7927.248,0,780576,83429607,99484,51225321,1482760164322.84,1261946143648.6,31640.21463,11935.38787,693,198,198,104,213,306,363,-0.283903637131953,0.458413209521801,0.921635375138065,0.848060997109583,-0.0253048881365809,-0.606508690804728,-0.308133948689727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.55990662503611,2.84073323461181,7.70948468855868,7.92132019781931,4.99775323883155,5.89241519410408,12.1710709098048,12.1010408208231,4.50023942085309,4.0768365370473,3.89912244509219,3.88981140510396
"Turkey","Spain","TUR","ESP",0,0.0573492012917995,0,0,0,0.10965658724308,0.9825319647789,0.128493651747704,0.129382938146591,0,0,0,2740.029,3087.75,2966.328,2888.477,0,780576,83429607,505954,46736782,1572012697558.03,1261946143648.6,28087.89792,11935.38787,1641,472,472,245,3376,9122,10558,-0.981317516293952,0.332985926295651,0.0212717814905759,0.547604722353997,0.0636541377439149,-0.490059122831886,-0.208541322477479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.02358165766494,3.21510858105309,7.66965880630706,7.92132019781931,5.70411103372855,5.89241519410408,12.1964560496278,12.1010408208231,4.44851923810137,4.0768365370473,3.46066891374593,3.48964213038919
"Turkey","United States","TUR","USA",0,0.164287835359573,0,0,0,0.0732925087213516,0.656706869602203,0.0858828648924828,0.086477242410183,0,0,0,8070.75,8732.645,9705.772,9558.768,0,780576,83429607,9529106,329064917,18349108235210.1,1261946143648.6,60698.0113,11935.38787,18436,5306,271545,2740,13997,12531,61426,-0.968405176756131,0.324127757768408,-0.903601503272871,0.280831655550554,-0.289836016324139,-0.7818713142859,-0.252773176274281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.7883522354158,4.26566669945248,8.51728158279426,7.92132019781931,6.97905215798575,5.89241519410408,13.2636149624334,12.1010408208231,4.78317446215294,4.0768365370473,3.98040192101242,3.94114580555241
"United States","Argentina","USA","ARG",0,0.159409925341606,0.144000008702278,0.212500005960464,1.6539865732193,0.110946655273438,0.994091093540192,0.255284577608109,0.256054759025574,0,0,1,8542.694,8403.226,8678.352,8608.022,0,9529106,329064917,2766889,44780675,437813398163.19,18349108235210.1,12716.2242,60698.0113,215240,20135,20135,40839,29212,54741,79395,0.167930231286253,0.551371401740003,0.877399567966677,0.759301792526365,-0.125806142574196,-0.0306457620687093,-0.284854077738873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.89979315304695,5.33292298337446,7.65109063561563,8.51728158279426,6.44199173678662,6.97905215798575,11.641289047911,13.2636149624334,4.10435817636482,4.78317446215294,3.93490336827426,3.92444604380421
"United States","Australia","USA","AUS",1,0.931420207023621,0.574000000953674,0.0375000238418579,0.291880160570145,0.0195788145065308,0.175427779555321,0.639484822750092,0.636989712715149,0,1,1,16008.79,15961.95,14802.03,14589.17,0,9529106,329064917,7686848,25203200,1450499018770.09,18349108235210.1,58868.48063,60698.0113,96427,14154,14154,18296,19469,38230,70852,0.995758080012804,0.786710249156315,-0.389121804221412,0.420283662308488,0.45026895934359,0.629217600784902,0.640784304323387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.85035211395828,4.98419865536754,7.40145568578599,8.51728158279426,6.88574829339997,6.97905215798575,12.1615174393483,13.2636149624334,4.76988282700425,4.78317446215294,4.16403058492474,4.20308594606911
"United States","Brazil","USA","BRA",0,0.00989712029695511,0,0.325000017881393,2.5296266078949,0.146224617958069,1.31018447875977,0.171343415975571,0.172529265284538,0,0,0,7694.307,6794.436,8088.514,7887.2,0,9529106,329064917,8511920,211049519,2364445788869.69,18349108235210.1,8592.210218,60698.0113,459877,156146,156146,74044,171473,153910,203245,-0.50127965346788,0.497411022419822,0.997362279689439,0.955303464964573,-0.19253816937651,-0.0788144858478852,-0.540380757879067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.3080198703836,5.6626416895852,8.32438436669709,8.51728158279426,6.93002753321674,6.97905215798575,12.3737293611238,13.2636149624334,3.93410489398404,4.78317446215294,3.89692285360593,3.83215341217172
"United States","Chile","USA","CHL",0,0.158399999141693,0.133500009775162,0.212500005960464,1.6539865732193,0.110946655273438,0.994091093540192,0.246149629354477,0.246929258108139,0,0,1,8271.045,8080.885,8338.667,8267.963,0,9529106,329064917,756945,18952035,285037020831.58,18349108235210.1,13761.37447,60698.0113,115244,1,1,21866,23,20046,33847,-0.0266133025279544,0.540949803169523,0.980298294971159,0.846607002230526,-0.142413461112489,0.118722339856156,-0.248450911779674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.52952018140568,5.06161832378209,7.27765584975633,8.51728158279426,5.8790643245935,6.97905215798575,11.4549012701794,13.2636149624334,4.13866181289117,4.78317446215294,3.91739852444633,3.90745892631532
"United States","France","USA","FRA",0,0.367260664701462,0.00150000001303852,0.287500023841858,2.23774671554565,0.158475622534752,1.41995453834534,0.186920389533043,0.188203647732735,0,0,0,5838.157,6169.154,7456.767,7227.043,1,9529106,329064917,547026,65129731,2971919320115.83,18349108235210.1,38832.0242,60698.0113,189396,1,1,35562,51,25270,57300,0.999998258379795,0.970065804639506,0.533992991387982,0.627231016900043,-0.142481414786758,0.301769352898621,-0.328099334219949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.75815462196739,5.27737080256445,7.81377928444682,8.51728158279426,5.73800796872499,6.97905215798575,12.4730370152823,13.2636149624334,4.58919002963895,4.78317446215294,3.85896063872342,3.79022561163082
"United States","Great Britain","USA","GBR",1,0.951282858848572,0.754400014877319,0.0375000238418579,0.291880160570145,0.0195788145065308,0.175427779555321,0.792153716087341,0.790715217590332,0,1,1,5570.161,5901.343,6878.493,6655.415,1,9529106,329064917,244110,67530161,2913556871434.81,18349108235210.1,47491.59456,60698.0113,716261,1,19191,140039,24659,66394,178384,0.987205295608758,0.764260871599108,0.175526498123188,0.463434691073288,0.238016469648216,0.507603654203851,0.271570789936216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.25135589811561,5.85507130471732,7.82949778513153,8.51728158279426,5.38758557071528,6.97905215798575,12.464423499759,13.2636149624334,4.67661675153576,4.78317446215294,3.82317514119171,3.77095085759412
"United States","Indonesia","USA","IDN",0,0,0,0,0,0.0675962790846825,0.605668187141418,0.0792081281542778,0.0797563120722771,0,0,0,16180.32,16371.12,15535.87,15476.45,0,9529106,329064917,1933658,270625567,1204457195676.25,18349108235210.1,3892.421662,60698.0113,112874,1096,1096,21417,5643,27883,41223,-0.794176897584514,0.183480201654694,-0.543052876853526,0.24308588405796,-0.314427868066598,0.100554286774359,-0.65837735402006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.61513959433393,5.05259391573436,8.43236882360862,8.51728158279426,6.28637966424184,6.97905215798575,12.0807913705345,13.2636149624334,3.59021988081537,4.78317446215294,4.18967134896828,4.21407839188482
"United States","Japan","USA","JPN",0,0.115199998021126,0,0,0,0.0611411109566689,0.547829329967499,0.0716440677642822,0.0721399039030075,0,0,0,10855.59,10918.79,10286.19,10193.96,0,9529106,329064917,377801,126860299,6187013947904.92,18349108235210.1,36043.7844,60698.0113,351167,1,1,68797,1,39229,87458,0.855217173622865,0.690024744329336,-0.965646726702075,0.256101399627637,-0.299365263821634,-0.0180318538848501,-0.475530801401646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.94179954162426,5.54551369746392,8.10332573066145,8.51728158279426,5.57726310311971,6.97905215798575,12.7914810950876,13.2636149624334,4.55683038324356,4.78317446215294,4.00834292513131,4.03817451332849
"United States","Malaysia","USA","MYS",0,0.259200006723404,0.00820000004023314,0,0,0.0655418783426285,0.587260544300079,0.0843710452318192,0.0848982110619545,0,0,0,15130.12,15357.34,14859.51,14818.76,0,9529106,329064917,329758,31949789,398946603155.68,18349108235210.1,11114.54271,60698.0113,77648,2045,2045,14733,4903,23116,31307,-0.877463682630052,0.457307923795932,-0.378082431352353,0.150635152758728,0.0364949978049401,0.0267593556691923,0.0560076169604321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.49564145324872,4.89013027397121,7.50446799437429,8.51728158279426,5.51819534042374,6.97905215798575,11.6009147716098,13.2636149624334,4.04589159905399,4.78317446215294,4.17081186439309,4.18631599933075
"United States","Mexico","USA","MEX",0,0.198796808719635,0.138000011444092,0.212500005960464,1.6539865732193,0.110946655273438,0.994091093540192,0.250064611434937,0.250840187072754,1,0,1,3369.053,3037.916,2468.405,1623.72,0,9529106,329064917,1967210,127575529,1309881765941.94,18349108235210.1,10013.72425,60698.0113,11489685,1,1,2385617,1,366388,1740517,-0.0949732153210255,0.431430601247874,0.999847925448797,0.936789553961815,-0.0118177698718949,0.410072847220074,-0.366961066532643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.24067826948767,7.06030812227949,8.10576737783754,8.51728158279426,6.29385072340338,6.97905215798575,12.1172320966356,13.2636149624334,4.00059562797039,4.78317446215294,3.21051114009043,3.4825757612184
"United States","Russia","USA","RUS",0,0.0482856035232544,0,0.25,1.94586646556854,0.145304515957832,1.3019403219223,0.170265257358551,0.17144364118576,0,0,0,7517.972,7834.547,8915.321,8795.135,0,9529106,329064917,17075400,145872260,1779170276409.99,18349108235210.1,9958.469727,60698.0113,411538,10533,10538,79198,23312,2,49979,-0.587248612475108,0.407221220704362,-0.995037190209989,0.408532741131865,-0.334292883180816,-0.25919491675812,-0.69859496860717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.69878756233812,5.61440994265489,8.16397271153462,8.51728158279426,7.23237088604365,6.97905215798575,12.2502175144507,13.2636149624334,3.998192607482,4.78317446215294,3.94424251000213,3.89401389026372
"United States","Singapore","USA","SGP",1,0.681599974632263,0.114799998700619,0.00900000333786011,0.0700512155890465,0.0406118184328079,0.363885194063187,0.27268984913826,0.267656236886978,0,1,1,15350.5,15564.31,15122.62,15087.26,0,9529106,329064917,646,5804343,338646194792.89,18349108235210.1,61386.23615,60698.0113,39019,1,1,7404,1,3195,10437,-0.555109247780677,0.522879642385924,-0.258089093689533,0.299754284444979,0.0596870999928307,-0.0556450284034526,0.223247670183548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.01857568346725,4.59127613486765,6.76375306858407,8.51728158279426,2.81023251799508,6.97905215798575,11.5297462000081,13.2636149624334,4.78807100576346,4.78317446215294,4.17861037463782,4.19212987221836
"United States","South Korea","USA","KOR",0,0,0,0,0,0,0,0,0,0,0,1,11065.7,11185.97,10682.86,10624.66,0,9529106,329064917,99484,51225321,1482760164322.84,18349108235210.1,31640.21463,60698.0113,1083795,1,1,217190,28567,155120,280639,0.0358130577121552,0.386797442236859,-0.999024657636196,0.196843076799285,-0.179523002524927,0.11165970212476,-0.5081668350578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.44814802416864,6.03494714309876,7.70948468855868,8.51728158279426,4.99775323883155,6.97905215798575,12.1710709098048,13.2636149624334,4.50023942085309,4.78317446215294,4.02631504107656,4.04867365024595
"United States","Spain","USA","ESP",0,0.377876162528992,0.133500009775162,0.212500005960464,1.6539865732193,0.110946655273438,0.994091093540192,0.246149629354477,0.246929258108139,0,0,1,5770.264,6092.003,7437.157,7176.146,1,9529106,329064917,505954,46736782,1572012697558.03,18349108235210.1,28087.89792,60698.0113,120609,1,1,22884,3,11858,41770,0.998292887282059,0.971722964839621,0.409055904092909,0.581769490404522,-0.224244081885068,-0.138415228687906,-0.461272459561518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.62086447526512,5.08137971663083,7.66965880630706,8.51728158279426,5.70411103372855,6.97905215798575,12.1964560496278,13.2636149624334,4.44851923810137,4.78317446215294,3.85589126592641,3.78476010853189
"United States","Turkey","USA","TUR",0,0.164287835359573,0,0,0,0.0732925087213516,0.656706869602203,0.0858828648924828,0.086477242410183,0,0,0,8070.75,8732.645,9705.772,9558.768,0,9529106,329064917,780576,83429607,1261946143648.6,18349108235210.1,11935.38787,60698.0113,409481,1,1,77692,219,221,18997,-0.968405176756131,0.324127757768408,-0.903601503272871,0.280831655550554,-0.289836016324139,-0.252773176274281,-0.7818713142859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.27868502272568,5.61223375521343,7.92132019781931,8.51728158279426,5.89241519410408,6.97905215798575,12.1010408208231,13.2636149624334,4.0768365370473,4.78317446215294,3.98040192101242,3.94114580555241
